customer_id,age,gender,signup_date,tenure_days,recency_days,frequency,monetary,avg_order_value,num_categories_purchased,num_returns,return_rate,support_tickets,avg_satisfaction_score,email_open_rate,discount_usage_rate,preferred_channel,loyalty_member,churned
CUST-100213,43,Female,2024-08-17,683,1,18,651.97,40.33,3,1,0.056,1,3.6,0.831,0.0,Mobile App,0,0
CUST-100214,60,Female,2022-08-02,1429,21,7,487.04,62.69,3,1,0.143,1,2.7,0.466,0.222,Website,1,0
CUST-100215,33,Male,2022-12-06,1303,5,19,572.5,28.73,8,1,0.053,2,3.9,0.829,0.0,Mobile App,1,0
CUST-100216,22,Female,2024-01-19,894,25,5,219.71,49.03,6,5,1.0,4,2.1,0.246,0.445,In-Store,0,1
CUST-100217,23,Male,2025-05-30,397,51,6,179.2,31.9,1,1,0.167,2,1.9,0.416,0.456,Website,1,0
CUST-100218,43,Male,2026-04-16,76,51,23,1039.17,39.56,2,2,0.087,1,3.9,0.649,0.118,Website,0,0
CUST-100219,69,Female,2021-05-11,1877,50,11,611.36,57.16,2,2,0.182,5,2.2,0.451,0.392,Mobile App,1,0
CUST-100220,25,Female,2024-11-24,584,171,14,1190.03,92.29,3,4,0.286,3,1.8,0.555,0.339,Website,1,0
CUST-100221,43,Female,2024-10-15,624,54,5,189.56,37.64,3,4,0.8,1,2.4,0.27,0.46,Mobile App,1,0
CUST-100222,58,Male,2022-09-29,1371,24,18,916.17,55.83,5,1,0.056,1,3.2,0.689,0.416,Mobile App,1,0
CUST-100223,29,Male,2025-01-15,532,10,3,203.22,62.29,3,3,1.0,3,2.2,0.425,0.392,Mobile App,0,1
CUST-100224,59,Female,2024-05-22,770,39,13,995.15,70.34,2,2,0.154,4,4.7,0.616,0.308,Website,1,0
CUST-100225,35,Male,2022-08-01,1430,1,4,89.14,20.44,1,4,1.0,2,1.8,0.223,0.517,Website,0,0
CUST-100226,64,Female,2023-03-17,1202,81,5,390.26,75.4,6,3,0.6,0,2.0,0.355,0.156,Mobile App,0,1
CUST-100227,51,Female,2022-11-16,1323,101,11,729.15,62.64,5,2,0.182,4,4.2,0.356,0.258,Website,0,0
CUST-100228,49,Male,2026-05-23,39,16,0,0.0,56.61,5,1,0.0,0,3.9,0.858,0.079,Mobile App,0,1
CUST-100229,28,Female,2023-12-25,919,79,15,2326.84,139.29,4,4,0.267,2,4.2,0.638,0.216,Website,1,0
CUST-100230,44,Female,2023-11-08,966,25,2,63.53,35.56,6,2,1.0,0,1.8,0.32,0.711,Website,0,0
CUST-100231,66,Male,2023-01-03,1275,2,15,820.79,59.07,6,1,0.067,0,3.4,0.873,0.378,In-Store,0,0
CUST-100232,19,Female,2025-08-07,328,6,12,1710.69,124.2,3,0,0.0,3,4.8,0.7,0.122,Mobile App,0,0
CUST-100233,61,Male,2025-07-22,344,9,9,893.2,87.2,1,6,0.667,4,2.1,0.286,0.56,Website,0,0
CUST-100234,46,Female,2022-04-22,1531,51,14,588.78,41.96,5,3,0.214,2,3.7,0.543,0.45,Website,0,0
CUST-100235,59,Female,2022-10-14,1356,19,14,786.73,56.21,1,0,0.0,1,3.6,0.686,0.237,Website,0,0
CUST-100236,55,Female,2022-01-15,1628,29,16,807.87,57.05,4,0,0.0,0,3.6,0.627,0.039,In-Store,0,0
CUST-100237,42,Female,2024-12-15,563,93,3,141.15,44.9,2,2,0.667,4,1.0,0.17,0.346,Mobile App,0,1
CUST-100238,35,Female,2021-01-13,1995,2,10,227.8,26.51,4,0,0.0,2,4.7,0.493,0.212,Website,1,0
CUST-100239,53,Female,2024-12-11,567,3,6,239.61,42.29,1,1,0.167,3,1.9,0.37,0.569,In-Store,1,0
CUST-100240,25,Male,2022-11-27,1312,24,21,1329.12,64.88,4,2,0.095,0,4.0,0.752,0.092,Mobile App,1,0
CUST-100241,51,Female,2025-07-17,349,5,19,889.13,41.85,3,2,0.105,0,4.4,0.635,0.341,Website,0,0
CUST-100242,23,Female,2021-06-18,1839,29,15,838.64,49.02,2,1,0.067,2,4.1,0.732,0.359,Mobile App,0,0
CUST-100243,55,Female,2024-08-16,684,65,1,106.05,92.85,1,5,1.0,3,1.0,0.318,0.758,Mobile App,1,1
CUST-100244,53,Female,2022-02-02,1610,51,11,589.24,49.16,3,2,0.182,1,3.4,0.556,0.495,Mobile App,0,0
CUST-100245,22,Female,2024-08-18,682,83,3,142.46,50.68,1,4,1.0,1,1.6,0.2,0.496,Mobile App,1,0
CUST-100246,61,Male,2022-02-25,1587,44,11,511.27,53.82,1,0,0.0,1,4.2,0.947,0.0,Website,0,0
CUST-100247,41,Female,2023-12-20,924,74,9,352.67,40.08,1,2,0.222,2,2.0,0.399,0.373,Website,0,0
CUST-100248,62,Male,2026-01-29,153,63,10,719.25,76.58,2,1,0.1,2,3.0,0.541,0.237,Mobile App,0,0
CUST-100249,20,Male,2025-05-22,405,62,14,421.53,28.77,6,0,0.0,1,3.9,0.6,0.023,Mobile App,1,0
CUST-100250,28,Female,2022-09-24,1376,18,12,461.2,39.98,1,1,0.083,2,1.4,0.31,0.403,Mobile App,0,0
CUST-100251,46,Female,2025-05-17,410,89,9,566.6,56.35,4,3,0.333,1,2.9,0.471,0.095,Website,0,0
CUST-100252,28,Female,2024-12-06,572,27,11,455.76,43.06,1,2,0.182,1,4.0,0.758,0.3,Mobile App,1,0
CUST-100253,36,Male,2023-06-30,1097,4,14,1414.71,104.89,3,1,0.071,3,2.8,0.555,0.508,Website,0,0
CUST-100254,55,Female,2025-01-19,528,13,11,603.66,50.92,4,1,0.091,2,1.8,0.416,0.737,Mobile App,1,0
CUST-100255,26,Male,2025-09-21,283,17,3,154.82,50.25,5,5,1.0,4,2.0,0.228,0.565,Website,0,1
CUST-100256,56,Male,2023-01-19,1259,3,4,119.38,32.21,5,2,0.5,2,2.5,0.19,0.336,Website,0,0
CUST-100257,23,Male,2022-09-13,1387,44,6,274.71,43.48,3,3,0.5,7,1.9,0.118,0.533,Website,1,0
CUST-100258,27,Male,2022-06-18,1474,53,13,992.63,74.94,4,3,0.231,1,3.4,0.618,0.432,Website,0,0
CUST-100259,51,Other,2021-04-29,1889,2,16,513.08,36.39,3,3,0.188,1,3.9,0.84,0.318,In-Store,0,0
CUST-100260,63,Female,2025-09-29,275,143,7,155.26,22.4,1,1,0.143,3,1.7,0.485,0.309,Mobile App,1,0
CUST-100261,27,Female,2024-02-12,870,28,7,370.25,46.99,1,1,0.143,0,2.8,0.637,0.409,Website,1,0
CUST-100262,35,Female,2025-02-26,490,34,9,428.03,52.06,6,2,0.222,3,1.5,0.182,0.468,Mobile App,1,0
CUST-100263,70,Male,2021-07-22,1805,27,6,241.04,41.23,6,5,0.833,4,2.4,0.177,0.302,In-Store,0,0
CUST-100264,74,Male,2023-07-04,1093,25,4,349.05,93.55,2,4,1.0,3,2.2,0.114,0.394,Website,1,0
CUST-100265,51,Male,2025-11-20,223,7,7,952.49,134.58,1,1,0.143,2,2.0,0.421,0.611,Website,1,0
CUST-100266,43,Female,2022-09-07,1393,50,10,641.76,56.17,3,4,0.4,2,1.0,0.383,0.516,In-Store,0,1
CUST-100267,37,Other,2026-03-09,114,15,12,489.62,43.27,5,1,0.083,2,3.1,0.405,0.256,Mobile App,1,0
CUST-100268,52,Male,2024-12-08,570,3,8,571.04,64.9,4,1,0.125,1,3.4,0.568,0.46,Mobile App,1,0
CUST-100269,51,Male,2022-07-11,1451,53,19,1964.54,93.87,6,4,0.211,0,4.5,0.727,0.263,Mobile App,0,0
CUST-100270,34,Other,2023-09-09,1026,6,6,209.82,37.69,2,8,1.0,1,1.8,0.332,0.348,Mobile App,0,0
CUST-100271,19,Female,2022-04-24,1529,69,18,1421.85,73.02,7,2,0.111,1,5.0,0.725,0.0,Website,0,0
CUST-100272,26,Female,2023-05-03,1155,34,3,161.51,46.96,1,1,0.333,1,2.0,0.104,0.339,Mobile App,1,0
CUST-100273,72,Male,2021-11-14,1690,5,17,1634.29,84.61,6,1,0.059,1,4.4,0.868,0.0,Mobile App,0,0
CUST-100274,41,Female,2023-05-20,1138,103,7,232.62,32.21,4,2,0.286,2,1.9,0.481,0.314,Mobile App,0,0
CUST-100275,45,Female,2026-02-10,141,36,14,1249.97,99.7,4,1,0.071,2,2.6,0.399,0.32,Mobile App,1,0
CUST-100276,44,Female,2026-01-12,170,1,11,555.98,57.06,6,2,0.182,1,4.5,0.7,0.432,Mobile App,1,0
CUST-100277,62,Female,2022-03-24,1560,8,22,1325.87,64.8,8,0,0.0,1,5.0,1.0,0.206,Website,0,0
CUST-100278,21,Male,2026-03-17,106,46,5,154.15,29.92,1,2,0.4,5,1.9,0.108,0.497,Mobile App,0,1
CUST-100279,22,Male,2024-05-21,771,67,7,199.65,29.53,1,4,0.571,1,1.9,0.242,0.196,In-Store,1,0
CUST-100280,33,Female,2026-05-01,61,65,10,634.13,59.84,1,3,0.3,3,1.8,0.543,0.332,Mobile App,0,0
CUST-100281,45,Female,2024-10-12,627,3,9,643.03,65.77,5,1,0.111,4,3.6,0.597,0.073,Mobile App,1,0
CUST-100282,56,Female,2023-03-17,1202,31,6,244.44,45.06,4,3,0.5,4,2.7,0.208,0.546,Mobile App,0,0
CUST-100283,45,Male,2025-06-26,370,145,4,310.05,69.11,2,2,0.5,3,1.5,0.108,0.693,Mobile App,0,1
CUST-100284,43,Male,2023-11-26,948,13,12,310.77,29.83,6,1,0.083,1,3.8,0.77,0.127,In-Store,1,0
CUST-100285,71,Male,2021-01-16,1992,6,8,191.1,25.7,8,4,0.5,0,3.4,0.641,0.369,Website,0,0
CUST-100286,27,Female,2026-01-14,168,58,18,1063.4,53.98,5,2,0.111,2,4.9,0.91,0.294,Mobile App,0,0
CUST-100287,50,Female,2026-01-27,155,23,8,212.38,29.33,6,1,0.125,2,4.7,1.0,0.1,In-Store,0,0
CUST-100288,48,Female,2024-12-14,564,60,10,207.39,22.64,4,4,0.4,3,4.3,0.571,0.324,Website,0,0
CUST-100289,44,Male,2021-12-15,1659,29,19,724.72,33.38,7,3,0.158,1,4.2,0.554,0.0,Website,0,0
CUST-100290,64,Female,2024-03-24,829,13,11,799.25,64.66,1,1,0.091,1,2.2,0.375,0.288,Mobile App,0,0
CUST-100291,33,Male,2022-12-20,1289,34,9,556.11,56.49,1,3,0.333,2,2.7,0.602,0.162,Mobile App,0,0
CUST-100292,72,Male,2026-03-27,96,3,14,1193.15,94.47,6,1,0.071,0,4.2,0.967,0.0,Mobile App,0,0
CUST-100293,36,Female,2022-06-14,1478,27,12,648.43,58.32,2,5,0.417,3,3.3,0.423,0.217,Mobile App,0,0
CUST-100294,49,Female,2026-01-20,162,27,16,447.17,30.36,3,1,0.062,1,4.1,0.482,0.0,In-Store,0,0
CUST-100295,47,Female,2022-07-30,1432,5,11,665.77,66.75,5,0,0.0,4,3.7,0.0,0.49,Mobile App,0,0
CUST-100296,66,Female,2025-08-14,321,5,6,254.77,37.21,3,4,0.667,3,1.9,0.086,0.466,Mobile App,1,0
CUST-100297,43,Female,2021-10-14,1721,6,18,723.34,44.66,10,1,0.056,3,4.5,0.762,0.295,Website,0,0
CUST-100298,34,Male,2024-10-26,613,12,4,161.23,37.53,1,2,0.5,6,2.4,0.131,0.621,Website,0,1
CUST-100299,19,Female,2025-06-04,392,59,7,172.57,28.49,3,3,0.429,2,2.6,0.211,0.578,Website,0,0
CUST-100300,38,Female,2024-08-07,693,18,14,2429.58,171.29,4,1,0.071,1,3.6,0.901,0.222,Mobile App,1,0
CUST-100301,65,Male,2026-05-31,31,11,0,0.0,34.6,1,2,0.0,2,2.1,0.456,0.512,Mobile App,0,0
CUST-100302,18,Male,2025-07-11,355,14,9,167.43,21.42,3,0,0.0,3,1.7,0.264,0.582,Mobile App,1,0
CUST-100303,69,Female,2023-03-10,1209,21,5,324.48,70.61,2,1,0.2,1,2.6,0.251,0.232,Website,0,0
CUST-100304,48,Male,2024-10-17,622,1,7,151.8,19.23,1,4,0.571,2,1.2,0.147,0.442,Mobile App,0,0
CUST-100305,25,Male,2024-07-04,727,32,18,883.86,47.14,7,3,0.167,3,3.7,0.965,0.1,Website,0,0
CUST-100306,35,Male,2022-01-23,1620,6,17,1348.2,75.86,6,0,0.0,1,2.5,0.599,0.544,Mobile App,0,0
CUST-100307,49,Male,2025-10-01,273,8,13,328.11,26.87,2,2,0.154,3,1.6,0.437,0.316,In-Store,1,0
CUST-100308,35,Female,2024-04-13,809,16,17,924.44,50.96,8,1,0.059,4,3.4,0.669,0.351,In-Store,0,0
CUST-100309,24,Male,2025-05-31,396,16,13,600.28,43.79,2,2,0.154,2,3.6,0.553,0.028,Website,0,0
CUST-100310,55,Female,2023-10-24,981,23,18,610.84,34.33,6,1,0.056,0,3.8,0.483,0.202,Website,1,0
CUST-100311,56,Male,2024-08-17,683,88,13,1297.17,94.6,7,2,0.154,1,2.3,0.524,0.234,Mobile App,0,0
CUST-100312,24,Male,2026-03-02,121,22,1,48.41,43.61,1,2,1.0,3,2.9,0.062,0.41,Mobile App,0,0
CUST-100313,34,Female,2026-01-14,168,98,3,238.7,69.91,2,3,1.0,4,1.7,0.363,0.345,Website,0,1
CUST-100314,31,Female,2021-10-26,1709,4,11,999.22,79.06,5,3,0.273,1,1.8,0.46,0.44,Mobile App,0,0
CUST-100315,55,Male,2026-02-09,142,122,13,597.98,46.16,2,4,0.308,2,3.3,0.733,0.253,Website,1,1
CUST-100316,59,Male,2022-03-13,1571,2,8,210.83,30.65,1,2,0.25,3,2.0,0.234,0.304,Mobile App,1,0
CUST-100317,59,Female,2021-06-23,1834,3,24,1764.01,80.0,6,0,0.0,0,3.6,0.799,0.273,Mobile App,1,0
CUST-100318,71,Male,2023-11-27,947,22,15,643.47,47.19,7,0,0.0,2,3.4,0.544,0.269,Mobile App,1,0
CUST-100319,61,Male,2024-09-25,644,44,0,0.0,49.66,4,3,0.0,3,1.2,0.08,0.552,In-Store,0,1
CUST-100320,36,Male,2022-03-25,1559,11,16,648.63,42.31,8,0,0.0,0,4.6,1.0,0.19,Website,0,0
CUST-100321,24,Female,2021-02-13,1964,62,6,495.28,78.57,3,1,0.167,3,3.4,0.339,0.608,Website,1,0
CUST-100322,53,Female,2025-10-07,267,120,13,379.51,28.97,4,1,0.077,1,3.2,0.728,0.0,Website,0,0
CUST-100323,70,Male,2021-03-20,1929,1,9,469.93,49.97,4,0,0.0,1,4.2,0.625,0.152,Website,0,0
CUST-100324,73,Female,2021-04-29,1889,3,14,495.11,30.98,5,2,0.143,3,2.6,0.449,0.054,Mobile App,0,0
CUST-100325,31,Male,2025-08-25,310,1,13,474.84,42.24,7,1,0.077,3,4.5,0.7,0.499,In-Store,0,0
CUST-100326,31,Female,2026-02-14,137,5,10,716.52,83.87,2,0,0.0,4,2.8,0.595,0.29,Mobile App,0,0
CUST-100327,20,Male,2022-07-24,1438,9,10,874.88,83.35,2,2,0.2,3,1.7,0.127,0.574,Website,0,0
CUST-100328,26,Female,2025-12-30,183,55,19,873.03,45.32,1,1,0.053,2,3.1,0.591,0.151,Website,1,0
CUST-100329,49,Female,2023-03-06,1213,1,22,1275.96,58.3,5,2,0.091,1,3.4,0.567,0.122,Website,0,0
CUST-100330,49,Male,2026-01-25,157,20,6,383.29,57.76,1,4,0.667,2,2.4,0.077,0.648,Website,0,0
CUST-100331,39,Male,2022-09-10,1390,5,14,390.09,31.04,6,3,0.214,0,5.0,0.838,0.12,Website,0,0
CUST-100332,35,Male,2025-03-02,486,23,9,602.34,65.48,4,1,0.111,1,1.6,0.588,0.551,Mobile App,1,0
CUST-100333,65,Male,2025-11-24,219,4,11,404.2,32.53,6,1,0.091,5,4.1,0.496,0.17,Mobile App,0,0
CUST-100334,44,Male,2026-01-21,161,36,2,80.79,41.06,1,6,1.0,5,1.6,0.04,0.535,Website,1,1
CUST-100335,64,Male,2025-05-26,401,13,6,133.87,21.79,3,2,0.333,2,3.3,0.459,0.442,Website,0,0
CUST-100336,72,Female,2023-07-02,1095,36,10,618.06,70.96,4,2,0.2,2,3.3,0.531,0.334,Mobile App,0,0
CUST-100337,36,Male,2026-01-02,180,31,18,1353.54,78.76,2,1,0.056,1,2.6,0.38,0.294,Mobile App,1,0
CUST-100338,29,Male,2022-02-02,1610,131,7,358.23,59.34,2,3,0.429,3,1.8,0.263,0.164,Website,0,1
CUST-100339,72,Female,2023-02-27,1220,18,7,365.47,51.1,1,2,0.286,3,3.0,0.202,0.317,Mobile App,0,0
CUST-100340,54,Female,2024-10-24,615,48,13,534.78,40.05,5,1,0.077,1,2.2,0.544,0.322,Mobile App,0,0
CUST-100341,34,Male,2021-02-04,1973,1,8,652.54,71.85,1,5,0.625,0,1.0,0.205,0.286,Website,0,0
CUST-100342,53,Female,2022-11-12,1327,3,22,2427.91,105.96,5,1,0.045,1,3.8,0.759,0.002,Mobile App,0,0
CUST-100343,47,Male,2022-10-17,1353,5,8,235.46,34.59,2,5,0.625,3,1.0,0.241,0.534,In-Store,0,0
CUST-100344,69,Other,2025-06-24,372,102,16,806.94,45.85,4,1,0.062,0,4.3,0.8,0.03,Website,0,0
CUST-100345,32,Male,2022-08-01,1430,2,11,315.22,30.2,2,2,0.182,2,2.7,0.173,0.429,Mobile App,1,0
CUST-100346,74,Female,2023-05-27,1131,5,13,708.94,51.24,5,0,0.0,0,4.3,0.452,0.132,Mobile App,1,0
CUST-100347,71,Female,2021-02-08,1969,31,7,273.32,42.02,1,3,0.429,1,1.6,0.126,0.333,Mobile App,0,0
CUST-100348,28,Female,2023-11-03,971,26,7,358.0,47.44,1,2,0.286,0,1.9,0.202,0.374,Website,0,0
CUST-100349,27,Female,2022-10-05,1365,5,12,979.0,72.31,2,5,0.417,4,4.2,0.569,0.477,Mobile App,1,0
CUST-100350,48,Male,2024-07-29,702,95,19,1368.01,82.4,6,2,0.105,0,2.8,0.659,0.255,Website,0,0
CUST-100351,20,Male,2026-03-14,109,1,15,427.72,28.14,3,2,0.133,2,4.7,0.766,0.186,Website,1,0
CUST-100352,35,Female,2025-09-23,281,17,9,523.5,57.47,3,1,0.111,5,3.2,0.582,0.354,Mobile App,0,0
CUST-100353,42,Female,2021-09-27,1738,47,8,709.59,94.77,3,2,0.25,1,2.2,0.313,0.277,Mobile App,1,0
CUST-100354,73,Male,2022-06-08,1484,13,5,302.66,63.55,2,2,0.4,3,2.0,0.267,0.38,Mobile App,0,0
CUST-100355,74,Female,2024-06-13,748,39,4,131.99,31.34,3,3,0.75,1,2.7,0.556,0.021,Website,0,0
CUST-100356,26,Male,2022-08-27,1404,7,3,226.73,80.59,2,2,0.667,3,1.0,0.0,0.462,In-Store,1,0
CUST-100357,68,Female,2026-05-24,38,11,0,0.0,65.69,2,0,0.0,2,1.5,0.566,0.291,In-Store,0,0
CUST-100358,23,Male,2026-03-20,103,1,17,1150.32,62.61,2,1,0.059,0,4.4,0.399,0.258,Mobile App,0,0
CUST-100359,60,Female,2023-09-06,1029,13,10,469.18,45.22,1,3,0.3,0,2.3,0.416,0.201,Website,0,0
CUST-100360,66,Male,2023-01-17,1261,1,12,674.76,60.78,1,2,0.167,2,2.5,0.48,0.389,Website,1,0
CUST-100361,68,Female,2021-05-13,1875,52,12,2267.13,165.95,2,1,0.083,2,2.8,0.327,0.247,In-Store,0,0
CUST-100362,30,Male,2022-04-27,1526,7,13,295.88,20.33,2,1,0.077,3,3.3,0.519,0.299,Website,1,0
CUST-100363,68,Female,2025-01-11,536,3,4,186.21,40.86,4,2,0.5,3,1.5,0.182,0.483,Mobile App,0,0
CUST-100364,24,Female,2022-01-08,1635,7,12,514.88,42.75,2,0,0.0,1,2.3,0.511,0.452,Mobile App,0,0
CUST-100365,47,Male,2023-10-07,998,26,13,188.12,15.72,3,2,0.154,0,4.2,0.742,0.387,Website,1,0
CUST-100366,44,Female,2021-12-17,1657,16,6,683.43,126.26,3,2,0.333,2,2.6,0.468,0.183,Website,0,0
CUST-100367,36,Female,2025-06-24,372,133,8,274.02,30.19,1,3,0.375,8,1.2,0.315,0.755,Mobile App,1,1
CUST-100368,19,Female,2026-04-11,81,4,7,229.54,29.35,8,4,0.571,2,3.3,0.582,0.169,In-Store,0,0
CUST-100369,62,Female,2026-02-08,143,21,18,461.87,23.93,5,2,0.111,3,3.8,0.641,0.164,Website,0,0
CUST-100370,37,Female,2021-01-26,1982,6,17,693.06,40.64,3,0,0.0,2,3.8,0.721,0.096,Mobile App,0,0
CUST-100371,55,Male,2025-12-25,188,46,16,965.01,62.48,4,2,0.125,0,4.4,0.701,0.36,Mobile App,0,0
CUST-100372,41,Female,2021-05-08,1880,31,14,733.37,49.37,2,1,0.071,1,2.4,0.231,0.214,Mobile App,1,0
CUST-100373,39,Male,2022-06-30,1462,84,12,329.44,32.19,2,6,0.5,2,3.5,0.552,0.407,Website,0,0
CUST-100374,68,Other,2025-08-18,317,1,8,490.26,60.84,1,7,0.875,0,1.4,0.123,0.087,Website,0,0
CUST-100375,23,Female,2021-10-03,1732,10,12,627.86,49.66,4,0,0.0,1,3.6,0.451,0.438,In-Store,0,0
CUST-100376,59,Male,2025-08-21,314,14,24,2304.55,89.23,7,0,0.0,1,4.1,0.628,0.029,Mobile App,0,0
CUST-100377,60,Male,2025-08-23,312,102,8,288.03,36.54,3,1,0.125,1,2.9,0.74,0.105,Mobile App,0,0
CUST-100378,39,Male,2023-04-25,1163,5,21,788.6,34.98,1,2,0.095,1,3.9,0.766,0.0,Mobile App,0,0
CUST-100379,32,Female,2024-11-11,597,128,9,585.49,74.03,2,1,0.111,3,1.5,0.245,0.484,Mobile App,0,1
CUST-100380,18,Female,2024-11-06,602,28,10,273.14,29.69,2,5,0.5,3,1.4,0.179,0.423,Website,0,0
CUST-100381,71,Female,2025-05-13,414,19,10,210.93,23.61,8,4,0.4,1,3.0,0.641,0.0,Website,0,0
CUST-100382,72,Male,2023-02-20,1227,39,14,651.84,48.91,4,3,0.214,0,4.4,0.695,0.069,In-Store,1,0
CUST-100383,31,Other,2026-04-10,82,12,17,1028.23,63.45,6,1,0.059,1,3.5,0.675,0.27,Website,0,0
CUST-100384,19,Male,2025-02-04,512,8,17,374.09,22.87,8,2,0.118,0,3.2,0.83,0.001,Mobile App,0,0
CUST-100385,24,Female,2023-06-07,1120,15,10,772.4,78.04,1,3,0.3,1,2.6,0.393,0.205,Mobile App,0,0
CUST-100386,21,Male,2023-10-17,988,21,7,150.44,21.91,3,5,0.714,1,3.5,0.309,0.413,Website,0,0
CUST-100387,65,Female,2022-08-23,1408,47,13,485.59,37.46,6,1,0.077,4,1.9,0.306,0.45,Website,1,0
CUST-100388,68,Male,2025-04-02,455,1,15,799.57,49.55,6,1,0.067,0,4.1,0.97,0.148,Mobile App,0,0
CUST-100389,26,Female,2022-12-03,1306,2,14,1168.92,93.54,6,3,0.214,0,3.7,0.524,0.209,In-Store,0,0
CUST-100390,60,Male,2022-04-26,1527,6,14,1289.42,96.42,6,1,0.071,1,5.0,0.671,0.271,In-Store,0,0
CUST-100391,28,Male,2024-04-28,794,52,3,137.99,54.11,1,1,0.333,3,1.1,0.309,0.558,Website,1,0
CUST-100392,38,Female,2025-01-12,535,4,19,659.29,40.42,9,3,0.158,2,3.6,0.745,0.086,Mobile App,1,0
CUST-100393,52,Female,2023-06-04,1123,92,6,257.63,41.61,1,1,0.167,4,2.0,0.07,0.616,Mobile App,0,1
CUST-100394,59,Male,2023-04-18,1170,2,19,2534.44,119.87,4,1,0.053,4,3.7,0.623,0.118,Website,0,0
CUST-100395,67,Female,2025-11-28,215,57,15,1209.66,85.63,4,2,0.133,2,3.4,0.628,0.218,Mobile App,1,0
CUST-100396,20,Male,2023-05-15,1143,41,7,404.65,59.56,1,2,0.286,3,1.2,0.276,0.242,Mobile App,1,0
CUST-100397,29,Male,2025-08-02,333,31,14,702.21,54.94,7,0,0.0,2,3.1,0.525,0.503,Website,0,0
CUST-100398,33,Male,2023-05-08,1150,53,13,609.48,52.51,3,2,0.154,4,3.1,0.285,0.705,Mobile App,1,0
CUST-100399,35,Female,2021-05-23,1865,15,11,244.74,19.95,2,2,0.182,2,2.6,0.297,0.372,Mobile App,0,0
CUST-100400,74,Female,2023-07-09,1088,17,7,99.76,13.95,2,2,0.286,3,2.8,0.365,0.518,Mobile App,0,0
CUST-100401,62,Female,2022-04-23,1530,47,8,378.05,44.52,4,2,0.25,1,2.0,0.271,0.546,Mobile App,0,0
CUST-100402,36,Male,2024-09-29,640,46,16,500.57,28.07,3,0,0.0,2,4.2,0.532,0.243,Mobile App,1,0
CUST-100403,73,Female,2021-06-10,1847,4,15,850.88,55.26,1,4,0.267,1,3.7,0.557,0.411,Website,0,0
CUST-100404,46,Female,2022-01-12,1631,6,11,529.77,53.27,3,2,0.182,3,2.5,0.427,0.135,Mobile App,0,0
CUST-100405,46,Female,2021-06-22,1835,10,6,149.19,23.37,2,2,0.333,2,2.4,0.411,0.432,Mobile App,0,0
CUST-100406,42,Male,2022-06-02,1490,17,5,299.74,55.8,1,7,1.0,0,2.0,0.353,0.062,Mobile App,0,0
CUST-100407,26,Female,2022-11-30,1309,25,16,894.07,57.36,6,2,0.125,0,5.0,1.0,0.0,Mobile App,0,0
CUST-100408,71,Male,2023-08-02,1064,8,10,585.63,56.58,1,2,0.2,0,3.2,0.355,0.124,Mobile App,0,0
CUST-100409,18,Male,2021-05-30,1858,23,11,402.16,36.73,5,1,0.091,3,3.3,0.405,0.0,Mobile App,0,0
CUST-100410,27,Male,2021-11-04,1700,40,9,529.96,61.99,5,4,0.444,1,2.6,0.468,0.27,Website,0,0
CUST-100411,31,Other,2024-03-03,850,35,4,269.16,63.98,2,0,0.0,3,2.0,0.358,0.515,In-Store,0,1
CUST-100412,33,Male,2025-12-15,198,12,18,1026.79,61.72,4,3,0.167,2,2.6,0.475,0.25,Mobile App,0,0
CUST-100413,25,Male,2026-05-25,37,12,0,0.0,43.49,1,2,0.0,2,2.8,0.264,0.374,Mobile App,0,0
CUST-100414,19,Female,2025-02-27,489,30,13,1262.33,99.93,4,3,0.231,2,2.4,0.39,0.229,Website,1,0
CUST-100415,56,Male,2026-01-29,153,36,14,1296.52,89.53,5,0,0.0,0,2.6,0.598,0.242,Website,0,0
CUST-100416,73,Male,2025-04-11,446,7,14,791.92,51.16,3,0,0.0,0,3.5,0.382,0.112,Mobile App,0,0
CUST-100417,24,Male,2025-10-29,245,71,18,655.44,35.2,7,4,0.222,2,4.1,0.776,0.045,In-Store,0,0
CUST-100418,34,Male,2021-02-15,1962,29,7,248.91,33.3,2,6,0.857,3,2.3,0.128,0.636,Mobile App,0,0
CUST-100419,46,Other,2025-11-26,217,27,10,606.19,64.64,3,0,0.0,1,2.4,0.469,0.27,In-Store,0,1
CUST-100420,70,Male,2023-01-14,1264,150,6,161.45,26.22,2,2,0.333,3,1.0,0.026,0.355,Website,0,1
CUST-100421,57,Female,2024-07-09,722,28,23,1356.24,66.92,3,2,0.087,0,3.9,0.732,0.268,In-Store,0,0
CUST-100422,61,Female,2025-06-23,373,108,9,219.05,24.61,7,2,0.222,2,1.9,0.482,0.148,Mobile App,1,0
CUST-100423,51,Female,2022-08-20,1411,28,14,697.85,47.16,2,2,0.143,0,1.6,0.663,0.483,Mobile App,0,0
CUST-100424,41,Female,2021-03-08,1941,4,5,291.11,64.41,4,0,0.0,2,2.3,0.551,0.176,Mobile App,1,0
CUST-100425,29,Female,2022-02-25,1587,1,10,380.79,33.98,3,2,0.2,0,3.6,0.353,0.266,Website,0,0
CUST-100426,67,Female,2021-02-26,1951,39,10,753.8,77.3,2,4,0.4,2,2.5,0.256,0.205,Mobile App,0,0
CUST-100427,63,Female,2023-03-27,1192,20,12,518.27,41.08,5,1,0.083,0,3.4,0.737,0.21,Mobile App,0,0
